"","PITCHER_KEY","PITCH_TYPE_KEY","PLATE_X","PLATE_Z","PITCH_RESULT_KEY","RELEASE_SPEED","HORIZONTAL_BREAK","INDUCED_VERTICAL_BREAK","RELEASE_HEIGHT","woba_value","GRAVITY"
"204","A","FF",0.64584119617939,34.148159980774,"StrikeSwinging",96.7665023803711,"12.0970001220703",-16.2942008972168,71.4244823455811,NA,36
"205","A","FB",-2.95171201229095,34.9948797225952,"StrikeSwinging",95.2363967895508,"-11.4527997970581",21.3826999664307,72.0704383850098,NA,36
"206","A","SL",-13.9501204490662,26.7659997940063,"FoulBall",83.5650024414063,"-10.362999916076699",20.6284999847412,67.4283599853516,NA,36
"207","A","FF",7.76565599441528,35.489278793335,"FoulBall",96.9098968505859,"16.534999847412099",3.80757999420166,71.2027187347412,NA,36
"208","A","CB",-8.479811668396,45.447958946228,"BallCalled",78.2436981201172,"-11.9980001449585",15.1412000656128,70.3352394104004,NA,36
"209","A","SL",20.6421604156494,15.909839630127,"StrikeSwinging",83.4101028442383,"11.010800361633301",-17.6058006286621,66.7036800384522,NA,36
"210","A","FF",-7.54224014282226,26.5431604385376,"InPlay",96.1331024169922,"10.4660997390747",-0.267643004655838,70.5633602142334,0,36
"211","A","SL",0.758644759654999,27.1073999404907,"InPlay",82.1673965454102,"13.0125999450684",1.79507994651794,68.346960067749,0,36
"212","A","FB",20.7738003730774,14.616720199585,"BallCalled",94.9386978149414,"-8.7597904205322301",14.7526998519897,71.1798019409179,NA,36
"213","A","FB",-5.00667607784272,36.338041305542,"FoulBall",94.9383010864258,"-9.4973201751709002",19.6133003234863,71.613962173462,NA,36
"214","A","FB",-6.10384798049927,33.5323190689087,"FoulBall",95.5731964111328,"-10.326199531555201",17.9309005737305,72.1725597381592,NA,36
"215","A","CH",-6.10384798049927,33.5323190689087,"BallCalled",86.8609008789063,"-10.326199531555201",17.9309005737305,65.8062000274658,NA,36
"216","A","FF",14.0859603881836,2.24653208255768,"BallCalled",96.2055969238281,"-15.8024997711182",7.16943979263306,71.5279197692872,NA,36
"217","A","FB",-11.8586883544922,44.8145999908447,"BallCalled",95.5016021728516,"-10.1014003753662",17.8099994659424,69.8278827667236,NA,36
"218","A","FB",10.5654358863831,13.8645601272583,"StrikeSwinging",94.7421035766602,"-7.3280901908874503",17.3521003723145,70.3599586486817,NA,36
"219","A","FB",-0.809295594692231,22.3921194076538,"StrikeCalled",94.9666976928711,"-10.642900466918899",17.199499130249,70.4078407287598,NA,36
"220","A","FB",-12.2944793701172,31.9247989654541,"BallCalled",95.6398010253906,"-9.6208801269531303",17.869800567627,71.4697208404541,NA,36
"221","A","FB",-14.4682803153991,34.6395606994628,"StrikeSwinging",95.4263000488281,"-7.3633399009704599",17.2290992736816,71.1194400787354,NA,36
"222","A","SL",-12.7893605232239,35.7457208633423,"BallCalled",82.4891967773438,"-8.0475196838378906",15.8516998291016,67.5040798187256,NA,36
"223","A","SL",-4.50852012634277,49.9807205200195,"BallCalled",83.4611968994141,"17.510999679565401",4.02449989318848,66.1558799743652,NA,36
"224","A","FF",12.7748394012451,15.9220805168152,"FoulBall",94.9197006225586,"17.408199310302699",3.07169008255005,70.8363590240478,NA,36
"225","A","FB",3.69440388679505,35.0924406051636,"BallCalled",94.5025024414063,"-6.2681798934936497",19.3318004608154,72.18288230896,NA,36
"226","A","FB",-14.9671196937562,65.1416416168213,"BallCalled",94.1915969848633,"-5.7255902290344203",17.5597991943359,71.0491218566894,NA,36
"227","A","SL",9.39296364784241,39.6771612167358,"StrikeCalled",82.015998840332,"16.056299209594702",-3.37282991409302,68.7452373504638,NA,36
"228","A","SL",-3.87799215316772,26.1125993728638,"InPlay",83.1651000976563,"14.1981000900269",-2.79342007637024,80.9467220306396,0,36
"229","A","FB",-2.41030794382096,27.5998792648315,"StrikeCalled",93.2386016845703,"-8.9578399658203107",19.6693000793457,72.6975574493408,NA,36
"230","A","FB",-5.65947604179383,38.8917589187622,"FoulBall",93.9623031616211,"-9.0696697235107404",19.8736991882324,73.5193176269531,NA,36
"231","A","CB",7.59247183799743,44.7568788528443,"StrikeCalled",75.1100997924805,"15.466500282287599",-14.3622999191284,72.022201538086,NA,36
"232","A","CH",6.51470375061035,25.7864398956299,"InPlay",85.186897277832,"-6.2781200408935502",14.6284999847412,66.8529624938965,0.9,36
"233","B","FF",-7.97171974182128,25.8547668457031,"BallCalled",84.8189392089844,"-6.3529419898986799",0.120173998177052,71.0310745239258,NA,36
"234","B","FF",-17.9760847091675,26.9606523513794,"BallCalled",91.1501312255859,"1.931391954422",22.6223011016846,72.3360958099366,NA,36
"235","B","FF",6.10766386985779,46.6675930023193,"StrikeSwinging",91.019660949707,"3.8921101093292201",20.8434162139893,72.7568264007569,NA,36
"236","B","FF",2.47386002540588,40.2931566238403,"StrikeCalled",90.5779418945313,"7.76271677017212",21.2690982818604,72.4653739929199,NA,36
"237","B","FF",-1.87909197807312,41.8853645324707,"BallCalled",90.0281829833984,"0.42045301198959401",21.1109962463379,72.3518142700195,NA,36
"238","B","FF",-2.76219606399536,23.0780754089356,"StrikeSwinging",85.6308898925781,"-0.78680497407913197",4.80962181091309,71.0089187622071,NA,36
"239","B","FF",7.71772813796998,17.8860597610474,"StrikeCalled",91.5509643554688,"3.67817306518555",20.6559810638428,72.0696716308594,NA,36
"240","B","FF",-2.79506403207779,42.0955553054809,"StrikeSwinging",90.1349334716797,"3.7298820018768302",18.958812713623,72.5010223388672,NA,36
